num_iter_one,t_setup_one,t_solve_one,t_iter_one,t_total_one,num_iter_avg,t_setup_avg,t_solve_avg,t_iter_avg,t_total_avg,ranks,cores,total_cores
40.0,5.235,2.184,0.055,7.419,41.2,0.964,2.254,0.055,3.218,1,1,1
56.0,7.840,11.665,0.208,19.505,55.9,1.633,11.532,0.206,13.165,8,1,8
