num_iter_one,t_setup_one,t_solve_one,t_iter_one,t_total_one,num_iter_avg,t_setup_avg,t_solve_avg,t_iter_avg,t_total_avg,ranks,cores,total_cores
67.0,87.274,69.973,1.044,157.247,68.8,14.437,60.193,0.875,74.630,32,24,768
67.0,87.512,63.211,0.943,150.723,68.3,14.714,56.935,0.834,71.650,32,24,768
