num_iter_one,t_setup_one,t_solve_one,t_iter_one,t_total_one,num_iter_avg,t_setup_avg,t_solve_avg,t_iter_avg,t_total_avg,ranks,cores,total_cores
61.0,4.845,66.753,1.094,71.598,61.3,2.544,66.892,1.091,69.436,192,1,192
44.0,4.684,48.448,1.101,53.132,44.2,2.382,41.605,0.941,43.987,192,1,192
34.0,4.676,37.623,1.107,42.299,33.6,1.986,29.460,0.877,31.446,192,1,192
27.0,4.805,37.129,1.375,41.934,27.1,2.578,37.079,1.368,39.657,192,1,192
