51.0,36.633,148.229,2.906,184.862,51.0,15.392,144.314,2.830,159.706
74.0,37.700,208.786,2.821,246.486,73.2,16.315,210.783,2.880,227.098
96.0,37.221,257.909,2.687,295.130,96.2,15.615,282.783,2.940,298.398
113.0,35.620,332.191,2.940,367.811,112.1,16.015,329.704,2.941,345.719
