num_iter_one,t_setup_one,t_solve_one,t_iter_one,t_total_one,num_iter_avg,t_setup_avg,t_solve_avg,t_iter_avg,t_total_avg,ranks,cores,total_cores
38.0,10.095,21.947,0.578,32.042,54.6,2.628,26.104,0.478,28.732,64,24,1536
38.0,11.685,15.039,0.396,26.724,54.4,2.897,26.126,0.480,29.023,64,24,1536
