num_iter_one,t_setup_one,t_solve_one,t_iter_one,t_total_one,num_iter_avg,t_setup_avg,t_solve_avg,t_iter_avg,t_total_avg,ranks,cores,total_cores
16.0,15.726,77.769,4.861,93.495,16.0,16.410,79.439,4.965,95.849,1,1,1
18.0,13.082,61.038,3.391,74.120,18.0,13.154,61.467,3.415,74.621,1,2,2
18.0,8.406,35.627,1.979,44.033,18.0,8.410,35.738,1.985,44.148,1,4,4
19.0,5.555,20.649,1.087,26.204,19.0,5.713,20.817,1.096,26.530,1,8,8
20.0,4.039,17.117,0.856,21.156,20.0,4.136,16.345,0.817,20.481,1,16,16
21.0,3.346,10.075,0.480,13.421,21.0,3.630,10.978,0.523,14.608,1,24,24
