num_iter_one,t_setup_one,t_solve_one,t_iter_one,t_total_one,num_iter_avg,t_setup_avg,t_solve_avg,t_iter_avg,t_total_avg
17.0,58.775,80.373,4.728,139.148,24.1,59.499,119.854,4.973,179.353
17.0,41.210,45.808,2.695,87.018,24.5,41.215,66.344,2.708,107.560
17.0,30.735,28.513,1.677,59.248,25.0,29.919,41.041,1.642,70.960
18.0,21.405,20.462,1.137,41.867,25.4,20.978,27.142,1.069,48.120
18.0,16.753,14.327,0.796,31.080,25.8,17.933,20.068,0.778,38.001
18.0,16.880,15.087,0.838,31.967,25.9,15.613,18.676,0.721,34.289
