num_iter_one,t_setup_one,t_solve_one,t_iter_one,t_total_one,num_iter_avg,t_setup_avg,t_solve_avg,t_iter_avg,t_total_avg
21.0,10.486,9.324,0.444,19.810,20.2,4.772,8.165,0.404,12.937
15.0,10.315,10.785,0.719,21.100,15.0,4.620,10.492,0.699,15.112
12.0,10.284,18.280,1.523,28.564,12.0,4.664,15.903,1.325,20.567
9.0,10.227,22.483,2.498,32.710,9.0,4.744,22.416,2.491,27.160
