num_iter_one,t_setup_one,t_solve_one,t_iter_one,t_total_one,num_iter_avg,t_setup_avg,t_solve_avg,t_iter_avg,t_total_avg,ranks,cores,total_cores
6.0,21.378,4.861,0.810,26.239,7.8,21.118,5.567,0.714,26.685,2,24,48
6.0,9.541,1.813,0.302,11.354,7.8,10.078,2.507,0.321,12.585,4,24,96
7.0,4.960,1.490,0.213,6.450,8.8,5.300,1.671,0.190,6.972,8,24,192
7.0,2.869,0.858,0.123,3.727,8.8,3.134,1.163,0.132,4.297,16,24,384
7.0,1.907,0.647,0.092,2.554,8.8,2.064,1.569,0.178,3.633,32,24,768
7.0,2.339,1.944,0.278,4.283,8.8,3.736,3.683,0.418,7.418,64,24,1536
