num_iter_one,t_setup_one,t_solve_one,t_iter_one,t_total_one,num_iter_avg,t_setup_avg,t_solve_avg,t_iter_avg,t_total_avg,ranks,cores,total_cores
26.0,106.341,41.049,1.579,147.390,26.0,25.663,25.566,0.983,51.230,16,24,384
27.0,38.018,26.153,0.969,64.171,27.0,9.942,16.155,0.598,26.097,32,24,768
26.0,26.474,24.199,0.931,50.673,25.1,7.392,13.283,0.529,20.675,64,24,1536
