num_iter_one,t_setup_one,t_solve_one,t_iter_one,t_total_one,num_iter_avg,t_setup_avg,t_solve_avg,t_iter_avg,t_total_avg,ranks,cores,total_cores
19.0,2.257,3.791,0.200,6.048,19.9,2.185,3.944,0.198,6.129,1,1,1
18.0,3.451,4.701,0.261,8.152,20.7,3.404,5.371,0.259,8.775,1,2,2
17.0,5.608,5.847,0.344,11.455,20.8,5.400,7.052,0.339,12.452,1,4,4
17.0,7.443,6.922,0.407,14.365,21.9,7.309,8.719,0.398,16.028,1,8,8
18.0,11.122,13.249,0.736,24.371,23.5,11.342,15.607,0.664,26.949,1,16,16
18.0,15.445,16.078,0.893,31.523,25.9,15.808,23.183,0.895,38.990,1,24,24
