num_iter_one,t_setup_one,t_solve_one,t_iter_one,t_total_one,num_iter_avg,t_setup_avg,t_solve_avg,t_iter_avg,t_total_avg,ranks,cores,total_cores
19.0,3.480,3.175,0.167,6.655,18.1,1.631,2.624,0.145,4.255,1,24,24
21.0,4.768,4.136,0.197,8.904,21.0,1.785,3.118,0.148,4.903,2,24,48
22.0,6.728,5.774,0.262,12.502,22.0,2.126,3.956,0.180,6.082,4,24,96
23.0,20.025,7.672,0.334,27.697,22.2,5.133,4.588,0.207,9.721,8,24,192
23.0,16.842,8.421,0.366,25.263,22.1,4.447,5.505,0.249,9.952,16,24,384
29.0,15.632,15.210,0.524,30.842,28.3,4.315,8.756,0.309,13.071,32,24,768
26.0,26.471,24.493,0.942,50.964,25.1,7.611,13.485,0.537,21.096,64,24,1536
