num_iter_one,t_setup_one,t_solve_one,t_iter_one,t_total_one,num_iter_avg,t_setup_avg,t_solve_avg,t_iter_avg,t_total_avg,ranks,cores,total_cores
41.0,25.187,21.602,0.527,46.789,41.4,6.168,22.565,0.545,28.733,48,1,48
38.0,13.561,10.289,0.271,23.850,37.8,3.386,10.444,0.276,13.830,96,1,96
37.0,10.233,26.231,0.709,36.464,37.0,4.570,14.711,0.398,19.281,192,1,192
37.0,7.688,44.061,1.191,51.749,38.5,5.869,43.048,1.118,48.917,384,1,384
