num_iter_one,t_setup_one,t_solve_one,t_iter_one,t_total_one,num_iter_avg,t_setup_avg,t_solve_avg,t_iter_avg,t_total_avg,ranks,cores,total_cores
501.0,27.175,702.698,1.403,729.873,501.0,20.038,707.148,1.411,727.186,1536,1,1536
501.0,36.744,186.470,0.372,223.214,501.0,8.016,190.429,0.380,198.445,1536,1,1536
