num_iter_one,t_setup_one,t_solve_one,t_iter_one,t_total_one,num_iter_avg,t_setup_avg,t_solve_avg,t_iter_avg,t_total_avg
56.0,24.356,8.056,0.144,32.412,55.3,4.221,8.019,0.145,12.240
54.0,38.115,13.090,0.242,51.205,52.4,6.582,10.732,0.205,17.314
67.0,44.906,68.396,1.021,113.302,67.4,8.852,61.480,0.912,70.332
