num_iter_one,t_setup_one,t_solve_one,t_iter_one,t_total_one,num_iter_avg,t_setup_avg,t_solve_avg,t_iter_avg,t_total_avg,ranks,cores,total_cores
5.0,0.111,0.042,0.008,0.153,5.0,0.090,0.041,0.008,0.131,1,1,1
6.0,0.136,0.078,0.013,0.214,6.0,0.131,0.076,0.013,0.207,1,2,2
6.0,0.269,0.108,0.018,0.377,6.5,0.194,0.093,0.014,0.287,1,4,4
7.0,0.312,0.180,0.026,0.492,7.9,0.304,0.157,0.020,0.461,1,8,8
7.0,0.624,0.219,0.031,0.843,8.0,0.575,0.239,0.030,0.813,1,16,16
6.0,0.965,0.298,0.050,1.263,7.6,0.931,0.357,0.047,1.288,1,24,24
