num_iter_one,t_setup_one,t_solve_one,t_iter_one,t_total_one,num_iter_avg,t_setup_avg,t_solve_avg,t_iter_avg,t_total_avg,ranks,cores,total_cores
90.0,151.568,161.214,1.791,312.782,147.4,62.194,266.094,1.805,328.289,16,24,384
90.0,67.247,94.803,1.053,162.050,147.8,27.929,163.220,1.104,191.150,32,24,768
91.0,45.070,63.763,0.701,108.833,147.7,15.854,110.587,0.749,126.440,64,24,1536
