num_iter_one,t_setup_one,t_solve_one,t_iter_one,t_total_one,num_iter_avg,t_setup_avg,t_solve_avg,t_iter_avg,t_total_avg,ranks,cores,total_cores
20.0,14.151,4.542,0.227,18.693,20.0,2.519,4.527,0.226,7.046,1,1,1
22.0,9.842,3.215,0.146,13.057,21.2,1.855,3.087,0.146,4.942,1,1,1
25.0,8.031,3.049,0.122,11.080,24.3,1.593,2.967,0.122,4.560,1,1,1
23.0,6.843,2.506,0.109,9.349,23.0,1.399,2.480,0.108,3.879,1,1,1
26.0,6.192,2.630,0.101,8.822,24.9,1.312,2.520,0.101,3.832,1,1,1
