num_iter_one,t_setup_one,t_solve_one,t_iter_one,t_total_one,num_iter_avg,t_setup_avg,t_solve_avg,t_iter_avg,t_total_avg
60.0,9.740,14.390,0.240,24.130,74.2,4.639,16.883,0.228,21.522
61.0,18.234,17.902,0.293,36.136,80.9,9.120,23.166,0.286,32.287
66.0,20.539,22.906,0.347,43.445,90.6,10.123,29.433,0.325,39.556
82.0,30.777,32.405,0.395,63.182,117.7,12.679,44.077,0.374,56.755
79.0,33.890,39.975,0.506,73.865,122.9,12.990,57.219,0.466,70.210
95.0,34.545,54.648,0.575,89.193,148.9,12.803,86.235,0.579,99.037
91.0,42.690,64.034,0.704,106.724,147.7,15.817,110.322,0.747,126.140
