num_iter_one,t_setup_one,t_solve_one,t_iter_one,t_total_one,num_iter_avg,t_setup_avg,t_solve_avg,t_iter_avg,t_total_avg,ranks,cores,total_cores
17.0,54.668,70.516,4.148,125.184,16.2,24.331,73.670,4.548,98.001,1,1,1
17.0,37.498,79.705,4.689,117.203,16.2,17.214,76.900,4.747,94.114,2,1,2
17.0,20.870,43.586,2.564,64.456,17.0,9.677,43.683,2.570,53.360,4,1,4
21.0,13.705,30.438,1.449,44.143,20.2,5.854,29.674,1.469,35.528,8,1,8
31.0,7.397,24.363,0.786,31.760,30.1,3.325,23.415,0.778,26.740,16,1,16
41.0,4.985,20.537,0.501,25.522,40.7,2.147,20.661,0.508,22.808,24,1,24
