31.0,71.341,41.966,1.354,113.307,40.0,20.159,57.179,1.429,77.337
31.0,40.991,51.056,1.647,92.047,40.0,12.639,71.183,1.780,83.822
31.0,24.577,29.353,0.947,53.930,40.5,7.149,39.988,0.987,47.137
30.0,14.885,22.106,0.737,36.991,40.2,4.280,24.419,0.607,28.699
30.0,8.282,15.506,0.517,23.788,40.5,2.504,18.062,0.446,20.566
30.0,8.087,15.840,0.528,23.927,41.0,2.096,20.212,0.493,22.308
29.0,4.563,15.574,0.537,20.137,38.4,1.578,22.265,0.580,23.843
