num_iter_one,t_setup_one,t_solve_one,t_iter_one,t_total_one,num_iter_avg,t_setup_avg,t_solve_avg,t_iter_avg,t_total_avg,ranks,cores,total_cores
12.0,0.796,1.981,0.165,2.777,12.0,0.578,1.839,0.153,2.417,1,1,1
15.0,0.837,2.899,0.193,3.736,15.0,0.715,2.577,0.172,3.293,1,2,2
17.0,1.296,3.534,0.208,4.830,17.0,1.250,3.634,0.214,4.883,1,4,4
19.0,1.808,4.874,0.257,6.682,19.0,1.804,4.989,0.263,6.793,1,8,8
22.0,2.725,7.775,0.353,10.500,22.0,2.721,7.241,0.329,9.962,1,16,16
23.0,3.333,10.324,0.449,13.657,23.0,3.724,10.157,0.442,13.882,1,24,24
