num_iter_one,t_setup_one,t_solve_one,t_iter_one,t_total_one,num_iter_avg,t_setup_avg,t_solve_avg,t_iter_avg,t_total_avg,ranks,cores,total_cores
28.0,1.297,5.860,0.209,7.157,28.9,1.201,6.081,0.210,7.281,1,1,1
64.0,2.329,11.112,0.174,13.441,66.2,1.095,11.446,0.173,12.541,1,1,1
29.0,3.772,5.797,0.200,9.569,30.7,1.874,6.040,0.197,7.914,1,1,1
