num_iter_one,t_setup_one,t_solve_one,t_iter_one,t_total_one,num_iter_avg,t_setup_avg,t_solve_avg,t_iter_avg,t_total_avg
21.0,4.121,4.796,0.228,8.917,22.5,4.258,5.841,0.260,10.100
31.0,11.389,27.845,0.898,39.234,32.5,10.489,29.247,0.900,39.736
