num_iter_one,t_setup_one,t_solve_one,t_iter_one,t_total_one,num_iter_avg,t_setup_avg,t_solve_avg,t_iter_avg,t_total_avg,ranks,cores,total_cores
67.0,49.714,25.184,0.376,74.898,68.6,7.092,24.571,0.358,31.664,32,24,768
70.0,25.503,32.939,0.471,58.442,72.6,4.022,32.519,0.448,36.540,64,24,1536
