num_iter_one,t_setup_one,t_solve_one,t_iter_one,t_total_one,num_iter_avg,t_setup_avg,t_solve_avg,t_iter_avg,t_total_avg,ranks,cores,total_cores
17.0,35.641,60.530,3.561,96.171,16.2,13.966,58.630,3.619,72.596,1,1,1
19.0,22.630,38.419,2.022,61.049,19.0,9.417,37.692,1.984,47.108,1,2,2
21.0,16.800,22.846,1.088,39.646,21.0,7.035,21.879,1.042,28.914,1,4,4
22.0,13.897,12.941,0.588,26.838,22.0,5.765,12.505,0.568,18.270,1,8,8
23.0,11.117,9.383,0.408,20.500,23.0,4.982,8.543,0.371,13.525,1,16,16
23.0,10.646,8.027,0.349,18.673,23.0,4.738,7.561,0.329,12.299,1,24,24
