num_iter_one,t_setup_one,t_solve_one,t_iter_one,t_total_one,num_iter_avg,t_setup_avg,t_solve_avg,t_iter_avg,t_total_avg,ranks,cores,total_cores
445.0,19.544,439.910,0.989,459.454,497.3,14.223,416.690,0.838,430.913,192,1,192
501.0,16.919,412.140,0.823,429.059,501.0,7.420,243.934,0.487,251.354,384,1,384
501.0,21.791,284.865,0.569,306.656,501.0,6.653,173.248,0.346,179.901,768,1,768
501.0,41.698,254.041,0.507,295.739,501.0,9.860,188.090,0.375,197.950,1536,1,1536
