num_iter_one,t_setup_one,t_solve_one,t_iter_one,t_total_one,num_iter_avg,t_setup_avg,t_solve_avg,t_iter_avg,t_total_avg
24.0,73.826,20.318,0.847,94.144,23.2,17.980,14.321,0.617,32.301
18.0,74.651,25.072,1.393,99.723,18.0,18.099,18.118,1.007,36.217
14.0,74.914,31.490,2.249,106.404,14.0,18.215,25.562,1.826,43.777
12.0,74.649,45.288,3.774,119.937,12.0,18.553,39.531,3.294,58.085
