num_iter_one,t_setup_one,t_solve_one,t_iter_one,t_total_one,num_iter_avg,t_setup_avg,t_solve_avg,t_iter_avg,t_total_avg,ranks,cores,total_cores
18.0,5.342,4.971,0.276,10.313,22.5,5.418,6.850,0.304,12.268,1,24,24
18.0,7.504,7.581,0.421,15.085,25.8,8.541,9.911,0.384,18.451,2,24,48
18.0,10.856,9.636,0.535,20.492,27.9,10.144,14.608,0.524,24.753,4,24,96
18.0,12.235,16.806,0.934,29.041,28.4,12.126,23.068,0.812,35.195,8,24,192
19.0,12.504,30.882,1.625,43.386,32.5,12.750,35.831,1.102,48.582,16,24,384
19.0,15.329,38.070,2.004,53.399,36.1,13.892,74.841,2.074,88.733,32,24,768
19.0,23.336,51.831,2.728,75.167,39.5,26.328,163.961,4.156,190.289,64,24,1536
