num_iter_one,t_setup_one,t_solve_one,t_iter_one,t_total_one,num_iter_avg,t_setup_avg,t_solve_avg,t_iter_avg,t_total_avg,ranks,cores,total_cores
61.0,2.825,10.014,0.164,12.839,61.0,2.744,9.967,0.163,12.711,1,1,1
58.0,3.708,8.519,0.147,12.227,58.0,3.550,8.521,0.147,12.071,2,1,2
65.0,5.046,13.164,0.203,18.210,65.0,5.044,13.252,0.204,18.296,4,1,4
68.0,7.829,16.920,0.249,24.749,68.0,7.838,16.770,0.247,24.608,8,1,8
67.0,12.177,21.442,0.320,33.619,67.0,12.408,21.498,0.321,33.906,16,1,16
70.0,16.433,24.436,0.349,40.869,70.0,16.672,24.281,0.347,40.953,24,1,24
