num_iter_one,t_setup_one,t_solve_one,t_iter_one,t_total_one,num_iter_avg,t_setup_avg,t_solve_avg,t_iter_avg,t_total_avg,ranks,cores,total_cores
19.0,1.050,0.580,0.031,1.630,23.2,0.266,0.708,0.031,0.974,24,1,24
13.0,1.026,0.697,0.054,1.723,16.6,0.261,0.867,0.052,1.129,24,1,24
10.0,1.024,1.084,0.108,2.108,12.1,0.261,1.182,0.098,1.443,24,1,24
7.0,1.038,1.368,0.195,2.406,8.8,0.266,1.716,0.195,1.982,24,1,24
