num_iter_one,t_setup_one,t_solve_one,t_iter_one,t_total_one,num_iter_avg,t_setup_avg,t_solve_avg,t_iter_avg,t_total_avg
31.0,17.256,46.049,1.485,63.305,31.0,16.264,36.125,1.165,52.389
31.0,9.213,34.272,1.106,43.485,31.0,8.367,20.528,0.662,28.895
30.0,9.368,18.259,0.609,27.627,30.0,6.357,11.466,0.382,17.823
