14.0,10.331,5.541,0.396,15.872,20.9,3.280,8.601,0.412,11.881
18.0,10.761,6.797,0.378,17.558,27.8,3.670,11.154,0.401,14.824
19.0,12.727,7.396,0.389,20.123,28.1,3.753,10.739,0.382,14.491
23.0,13.867,9.013,0.392,22.880,32.4,3.912,12.800,0.395,16.711
