num_iter_one,t_setup_one,t_solve_one,t_iter_one,t_total_one,num_iter_avg,t_setup_avg,t_solve_avg,t_iter_avg,t_total_avg
60.0,9.332,6.061,0.101,15.393,60.1,1.583,5.522,0.092,7.105
60.0,9.398,4.798,0.080,14.196,60.1,1.571,4.938,0.082,6.509
