num_iter_one,t_setup_one,t_solve_one,t_iter_one,t_total_one,num_iter_avg,t_setup_avg,t_solve_avg,t_iter_avg,t_total_avg,ranks,cores,total_cores
67.0,89.889,66.973,1.000,156.862,68.3,14.802,59.522,0.871,74.323,32,24,768
67.0,45.475,65.246,0.974,110.721,67.4,8.870,57.957,0.860,66.827,64,24,1536
