num_iter_one,t_setup_one,t_solve_one,t_iter_one,t_total_one,num_iter_avg,t_setup_avg,t_solve_avg,t_iter_avg,t_total_avg
23.0,22.705,11.218,0.488,33.923,29.9,5.335,14.538,0.486,19.873
23.0,16.613,6.752,0.294,23.365,29.9,3.966,8.710,0.291,12.677
23.0,14.070,3.878,0.169,17.948,29.9,3.370,4.682,0.157,8.052
24.0,12.502,2.456,0.102,14.958,30.3,2.866,2.935,0.097,5.800
24.0,11.299,2.147,0.089,13.446,31.0,2.718,2.438,0.079,5.156
24.0,10.871,2.256,0.094,13.127,31.9,2.630,2.563,0.080,5.194
