num_iter_one,t_setup_one,t_solve_one,t_iter_one,t_total_one,num_iter_avg,t_setup_avg,t_solve_avg,t_iter_avg,t_total_avg,ranks,cores,total_cores
42.0,228.158,65.147,1.551,293.305,69.5,218.014,130.839,1.883,348.853,384,1,384
40.0,209.823,179.943,4.499,389.766,66.8,199.908,309.528,4.637,509.436,768,1,768
,,,,,,,,,,,,
