num_iter_one,t_setup_one,t_solve_one,t_iter_one,t_total_one,num_iter_avg,t_setup_avg,t_solve_avg,t_iter_avg,t_total_avg
38.0,77.455,37.499,0.987,114.954,55.2,15.024,42.535,0.771,57.559
39.0,43.216,12.252,0.314,55.468,55.7,7.764,18.347,0.329,26.111
37.0,41.306,6.780,0.183,48.086,54.4,8.915,9.971,0.183,18.886
38.0,21.594,5.203,0.137,26.797,55.1,4.246,7.668,0.139,11.913
38.0,10.797,4.780,0.126,15.577,55.6,2.047,6.973,0.125,9.020
38.0,9.931,14.193,0.373,24.124,54.4,2.591,25.761,0.474,28.353
