num_iter_one,t_setup_one,t_solve_one,t_iter_one,t_total_one,num_iter_avg,t_setup_avg,t_solve_avg,t_iter_avg,t_total_avg,ranks,cores,total_cores
5.0,10.347,3.230,0.646,13.577,6.0,10.079,3.864,0.644,13.943,1,1,1
6.0,6.637,2.321,0.387,8.958,7.3,6.591,2.826,0.387,9.417,1,2,2
6.0,4.633,1.328,0.221,5.961,7.3,4.487,1.646,0.225,6.132,1,4,4
6.0,3.436,0.944,0.157,4.380,7.8,3.594,1.127,0.145,4.721,1,8,8
7.0,3.162,1.014,0.145,4.176,7.9,3.080,0.968,0.123,4.048,1,16,16
6.0,2.916,0.760,0.127,3.676,7.8,2.893,0.907,0.116,3.801,1,24,24
