num_iter_one,t_setup_one,t_solve_one,t_iter_one,t_total_one,num_iter_avg,t_setup_avg,t_solve_avg,t_iter_avg,t_total_avg
,,,,,,,,,
,,,,,,,,,
49.0,51.008,15.963,0.326,66.971,49.0,7.854,11.287,0.230,19.141
54.0,37.694,12.326,0.228,50.020,52.4,6.587,10.741,0.205,17.328
67.0,30.598,15.859,0.237,46.457,65.6,5.468,11.939,0.182,17.407
