num_iter_one,t_setup_one,t_solve_one,t_iter_one,t_total_one,num_iter_avg,t_setup_avg,t_solve_avg,t_iter_avg,t_total_avg
46.0,62.679,330.087,7.176,392.766,47.6,56.779,490.821,10.311,547.600
47.0,32.089,265.844,5.656,297.933,50.0,34.000,411.055,8.221,445.055
