num_iter_one,t_setup_one,t_solve_one,t_iter_one,t_total_one,num_iter_avg,t_setup_avg,t_solve_avg,t_iter_avg,t_total_avg
15.0,11.025,8.722,0.581,19.747,15.7,11.984,9.815,0.625,21.799
15.0,5.897,8.509,0.567,14.406,15.6,6.095,10.517,0.674,16.612
