num_iter_one,t_setup_one,t_solve_one,t_iter_one,t_total_one,num_iter_avg,t_setup_avg,t_solve_avg,t_iter_avg,t_total_avg,ranks,cores,total_cores
8.0,1.065,0.797,0.100,1.862,8.0,1.065,0.797,0.100,1.862,1,1,1
11.0,3.189,3.609,0.328,6.798,11.0,3.231,3.591,0.326,6.822,1,8,8
