num_iter_one,t_setup_one,t_solve_one,t_iter_one,t_total_one,num_iter_avg,t_setup_avg,t_solve_avg,t_iter_avg,t_total_avg,ranks,cores,total_cores
29.0,2.243,6.325,0.218,8.568,37.5,1.978,7.977,0.213,9.955,1,24,24
29.0,4.811,9.233,0.318,14.044,38.6,4.962,15.223,0.394,20.185,2,24,48
27.0,5.595,12.865,0.476,18.460,42.1,5.832,21.979,0.522,27.811,4,24,96
26.0,9.083,21.237,0.817,30.320,41.4,7.796,34.170,0.825,41.966,8,24,192
25.0,9.539,32.452,1.298,41.991,45.1,8.106,54.005,1.197,62.111,16,24,384
23.0,11.434,38.437,1.671,49.871,42.6,8.973,82.095,1.927,91.068,32,24,768
22.0,21.191,47.956,2.180,69.147,44.9,18.222,162.698,3.624,180.920,64,24,1536
