num_iter_one,t_setup_one,t_solve_one,t_iter_one,t_total_one,num_iter_avg,t_setup_avg,t_solve_avg,t_iter_avg,t_total_avg
24.0,13.802,69.902,2.913,83.704,24.0,15.814,45.166,1.882,60.980
26.0,12.727,43.783,1.684,56.510,26.0,12.770,32.905,1.266,45.674
25.0,7.088,37.974,1.519,45.062,25.0,6.998,25.115,1.005,32.113
25.0,4.143,40.394,1.616,44.537,25.0,4.076,22.345,0.894,26.421
26.0,5.911,41.028,1.578,46.939,26.0,7.496,33.457,1.287,40.953
