num_iter_one,t_setup_one,t_solve_one,t_iter_one,t_total_one,num_iter_avg,t_setup_avg,t_solve_avg,t_iter_avg,t_total_avg,ranks,cores,total_cores
36.0,12.856,17.762,0.493,30.618,36.0,12.267,14.871,0.413,27.138,48,1,48
36.0,10.373,6.952,0.193,17.325,36.0,12.548,7.016,0.195,19.564,96,1,96
35.0,21.648,4.028,0.115,25.676,35.0,20.456,4.134,0.118,24.589,192,1,192
38.0,29.629,3.532,0.093,33.161,38.0,30.264,5.330,0.140,35.593,384,1,384
