num_iter_one,t_setup_one,t_solve_one,t_iter_one,t_total_one,num_iter_avg,t_setup_avg,t_solve_avg,t_iter_avg,t_total_avg
42.0,5.428,24.173,0.576,29.601,42.0,4.123,16.735,0.398,20.858
40.0,49.942,16.607,0.415,66.549,42.1,7.854,11.942,0.284,19.796
49.0,53.845,15.582,0.318,69.427,49.0,8.128,11.356,0.232,19.484
