num_iter_one,t_setup_one,t_solve_one,t_iter_one,t_total_one,num_iter_avg,t_setup_avg,t_solve_avg,t_iter_avg,t_total_avg,ranks,cores,total_cores
70.0,24.649,33.243,0.475,57.892,72.8,4.124,36.237,0.498,40.361,64,24,1536
70.0,26.495,28.601,0.409,55.096,72.6,4.162,30.601,0.422,34.763,64,24,1536
