num_iter_one,t_setup_one,t_solve_one,t_iter_one,t_total_one,num_iter_avg,t_setup_avg,t_solve_avg,t_iter_avg,t_total_avg,ranks,cores,total_cores
57.0,21.082,22.674,0.398,43.756,55.9,8.745,22.151,0.396,30.897,1,1,1
101.0,80.321,72.517,0.718,152.838,99.1,22.139,71.049,0.717,93.188,1,8,8
