num_iter_one,t_setup_one,t_solve_one,t_iter_one,t_total_one,num_iter_avg,t_setup_avg,t_solve_avg,t_iter_avg,t_total_avg
31.0,12.739,2.098,0.068,14.837,43.9,2.677,2.904,0.066,5.581
31.0,12.540,2.010,0.065,14.550,43.5,2.784,3.070,0.071,5.854
