num_iter_one,t_setup_one,t_solve_one,t_iter_one,t_total_one,num_iter_avg,t_setup_avg,t_solve_avg,t_iter_avg,t_total_avg,ranks,cores,total_cores
85.0,17.037,21.719,0.256,38.756,89.7,7.242,23.324,0.260,30.566,24,1,24
95.0,29.969,93.555,0.985,123.524,97.1,13.047,65.164,0.671,78.211,192,1,192
