43.0,233.542,221.848,5.159,455.390,73.4,237.706,461.268,6.281,698.974
44.0,124.111,120.336,2.735,244.447,73.7,126.622,257.495,3.493,384.117
43.0,62.980,63.283,1.472,126.263,72.2,67.806,157.153,2.177,224.959
42.0,48.672,49.104,1.169,97.776,72.2,55.670,155.872,2.159,211.542
