num_iter_one,t_setup_one,t_solve_one,t_iter_one,t_total_one,num_iter_avg,t_setup_avg,t_solve_avg,t_iter_avg,t_total_avg,ranks,cores,total_cores
13.0,1.425,0.711,0.055,2.136,13.0,1.564,2.855,0.220,4.419,32,24,768
40.0,6.537,1.418,0.035,7.955,43.1,1.022,2.352,0.055,3.374,32,24,768
55.0,7.295,2.013,0.037,9.308,55.8,1.106,3.242,0.058,4.348,32,24,768
