num_iter_one,t_setup_one,t_solve_one,t_iter_one,t_total_one,num_iter_avg,t_setup_avg,t_solve_avg,t_iter_avg,t_total_avg,ranks,cores,total_cores
37.0,21.299,13.019,0.352,34.318,39.4,22.052,14.056,0.357,36.108,96,1,96
38.0,40.567,7.531,0.198,48.098,41.0,38.384,9.283,0.226,47.667,192,1,192
38.0,46.154,18.021,0.474,64.175,41.9,49.581,20.322,0.485,69.903,384,1,384
