num_iter_one,t_setup_one,t_solve_one,t_iter_one,t_total_one,num_iter_avg,t_setup_avg,t_solve_avg,t_iter_avg,t_total_avg,ranks,cores,total_cores
40.0,4.482,2.684,0.067,7.166,39.8,0.695,2.564,0.064,3.258,1,1,1
50.0,21.240,7.088,0.142,28.328,50.0,2.978,6.940,0.139,9.918,1,8,8
