num_iter_one,t_setup_one,t_solve_one,t_iter_one,t_total_one,num_iter_avg,t_setup_avg,t_solve_avg,t_iter_avg,t_total_avg
31.0,53.799,70.641,2.279,124.440,31.0,14.802,44.993,1.451,59.795
24.0,75.300,19.209,0.800,94.509,23.2,18.258,14.135,0.609,32.394
24.0,26.295,13.645,0.569,39.940,23.3,6.635,8.809,0.378,15.445
24.0,11.394,10.710,0.446,22.104,24.0,3.195,5.976,0.249,9.171
25.0,9.524,17.522,0.701,27.046,25.0,2.758,9.776,0.391,12.534
