num_iter_one,t_setup_one,t_solve_one,t_iter_one,t_total_one,num_iter_avg,t_setup_avg,t_solve_avg,t_iter_avg,t_total_avg,ranks,cores,total_cores
9.0,0.570,0.064,0.007,0.634,9.9,0.142,0.069,0.007,0.211,1,1,1
11.0,0.531,0.202,0.018,0.733,11.9,0.164,0.216,0.018,0.380,2,1,2
13.0,0.753,0.313,0.024,1.066,14.7,0.221,0.351,0.024,0.572,4,1,4
14.0,0.876,0.374,0.027,1.250,16.6,0.227,0.442,0.027,0.669,8,1,8
17.0,0.979,0.502,0.030,1.481,20.5,0.254,0.607,0.030,0.862,16,1,16
19.0,1.064,0.630,0.033,1.694,23.2,0.278,0.762,0.033,1.041,24,1,24
