num_iter_one,t_setup_one,t_solve_one,t_iter_one,t_total_one,num_iter_avg,t_setup_avg,t_solve_avg,t_iter_avg,t_total_avg
34.0,7.168,14.650,0.431,21.818,35.1,6.138,15.128,0.431,21.266
96.0,50.543,27.174,0.283,77.717,95.3,9.673,28.137,0.295,37.810
108.0,59.156,39.488,0.366,98.644,107.0,13.807,39.145,0.366,52.952
