num_iter_one,t_setup_one,t_solve_one,t_iter_one,t_total_one,num_iter_avg,t_setup_avg,t_solve_avg,t_iter_avg,t_total_avg,ranks,cores,total_cores
22.0,6.583,3.127,0.142,9.710,21.2,1.224,2.942,0.139,4.166,1,1,1
43.0,30.931,12.995,0.302,43.926,41.4,5.730,12.454,0.301,18.184,1,8,8
