num_iter_one,t_setup_one,t_solve_one,t_iter_one,t_total_one,num_iter_avg,t_setup_avg,t_solve_avg,t_iter_avg,t_total_avg,ranks,cores,total_cores
25.0,14.511,2.299,0.092,16.810,34.6,3.369,3.173,0.092,6.543,8,24,192
31.0,12.593,1.911,0.062,14.504,43.5,2.746,2.947,0.068,5.693,8,24,192
33.0,12.505,2.430,0.074,14.935,45.4,2.625,3.215,0.071,5.841,8,24,192
36.0,12.031,2.515,0.070,14.546,50.0,2.387,3.597,0.072,5.984,8,24,192
