num_iter_one,t_setup_one,t_solve_one,t_iter_one,t_total_one,num_iter_avg,t_setup_avg,t_solve_avg,t_iter_avg,t_total_avg,ranks,cores,total_cores
,,,,,,,,,,,,
34.0,50.813,7.671,0.226,58.484,35.0,7.533,7.159,0.205,14.692,1,24,24
52.0,33.593,8.535,0.164,42.128,51.5,5.016,8.344,0.162,13.360,1,24,24
56.0,24.544,7.770,0.139,32.314,55.3,4.195,8.002,0.145,12.197,1,24,24
58.0,16.309,7.896,0.136,24.205,57.6,3.334,7.807,0.136,11.141,1,24,24
