num_iter_one,t_setup_one,t_solve_one,t_iter_one,t_total_one,num_iter_avg,t_setup_avg,t_solve_avg,t_iter_avg,t_total_avg
61.0,21.062,8.571,0.141,29.633,59.3,3.192,6.548,0.110,9.740
61.0,21.987,8.247,0.135,30.234,59.2,3.352,6.517,0.110,9.869
