num_iter_one,t_setup_one,t_solve_one,t_iter_one,t_total_one,num_iter_avg,t_setup_avg,t_solve_avg,t_iter_avg,t_total_avg,ranks,cores,total_cores
13.0,2.326,2.251,0.173,4.577,13.0,0.957,2.246,0.173,3.203,1,1,1
13.0,2.827,4.755,0.366,7.582,13.0,1.289,4.752,0.366,6.041,2,1,2
14.0,3.654,6.432,0.459,10.086,13.1,1.691,6.053,0.462,7.744,4,1,4
21.0,4.663,10.558,0.503,15.221,20.2,2.041,10.222,0.506,12.263,8,1,8
32.0,4.951,16.574,0.518,21.525,31.7,2.214,16.610,0.524,18.824,16,1,16
41.0,4.911,20.936,0.511,25.847,40.7,2.117,20.637,0.507,22.755,24,1,24
