59.0,313.046,520.676,8.825,833.722,59.0,294.413,576.995,9.780,871.408
58.0,140.268,242.664,4.184,382.932,58.0,151.260,328.289,5.660,479.549
58.0,96.784,135.247,2.332,232.031,58.0,121.204,190.148,3.278,311.352
